type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
[id_sw>=370]w,,install,FirstHcEnergySavingPumpOffTime,Ausschaltzeit interne Heizkreispumpe: Heizkreispumpenabschaltzeit in min während des Heizbetriebes über einen direkten Heizkreis sofern der Kompressor nicht läuft. Die Funktion muss per Code im Servicemenü aktiviert werden.,,,b509,0e9901,value,,UCH,,min,Minuten
[Ehp_heatpumptype=2][id_sw=350-400]r,,,Hc1PumpPrerunTime,Interne Heizkreispumpe Vorlaufzeit: Prerun time of the internal heat circuit pump in s. Relative to the heat source pump prerun time.,,,b509,0d9f01,value,,ULG,2,s,Sekunden
[Ehp_heatpumptype=2][id_sw=350-400]w,,install,Hc1PumpPrerunTime,Interne Heizkreispumpe Vorlaufzeit: Prerun time of the internal heat circuit pump in s. Relative to the heat source pump prerun time.,,,b509,0e9f01,value,,ULG,2,s,Sekunden
[Ehp_heatpumptype=2][id_sw>=403]r,,,Hc1PumpPrerunTime,Interne Heizkreispumpe Vorlaufzeit: Prerun time of the internal heat circuit pump in s. Relative to the heat source pump prerun time.,,,b509,0dc801,value,,ULG,2,s,Sekunden
[Ehp_heatpumptype=2][id_sw>=403]w,,install,Hc1PumpPrerunTime,Interne Heizkreispumpe Vorlaufzeit: Prerun time of the internal heat circuit pump in s. Relative to the heat source pump prerun time.,,,b509,0ec801,value,,ULG,2,s,Sekunden
[Ehp_heatpumptype=5][id_sw>=403]r,,,Hc1PumpPrerunTime,Interne Heizkreispumpe Vorlaufzeit: Prerun time of the internal heat circuit pump in s. Relative to the heat source pump prerun time.,,,b509,0dc901,value,,ULG,2,s,Sekunden
[Ehp_heatpumptype=5][id_sw>=403]w,,install,Hc1PumpPrerunTime,Interne Heizkreispumpe Vorlaufzeit: Prerun time of the internal heat circuit pump in s. Relative to the heat source pump prerun time.,,,b509,0ec901,value,,ULG,2,s,Sekunden
[Ehp_heatpumptype=2][id_sw>=350]r,,,SourcePumpCoolingHours,Solepumpengesamtlaufzeit Kühlbetrieb: Solepumpengesamtlaufzeit während Kühlbetrieb,,,b509,0d7d01,value,,ULG,,h,Stunden
[id_sw>=407]r,,,SourcePumpStatus,BrinePumpStatus: 0=HEP_ok: 1= HEP_error; >=2=noHEP,,,b509,0db801,value,,UCH,,,
[id_sw>=407]u,,,SourcePumpStatus,BrinePumpStatus: 0=HEP_ok: 1= HEP_error; >=2=noHEP,,,b509,29b801,ign,,IGN:2,,,,value,,UCH,,,
